Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted,Yards.Gained,sp,Touchdown,ExPointResult,TwoPointConv,DefTwoPoint,Safety,Onsidekick,PuntResult,PlayType,Passer,Passer_ID,PassAttempt,PassOutcome,PassLength,AirYards,YardsAfterCatch,QBHit,PassLocation,InterceptionThrown,Interceptor,Rusher,Rusher_ID,RushAttempt,RunLocation,RunGap,Receiver,Receiver_ID,Reception,ReturnResult,Returner,BlockingPlayer,Tackler1,Tackler2,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,RecFumbPlayer,Sack,Challenge.Replay,ChalReplayResult,Accepted.Penalty,PenalizedTeam,PenaltyType,PenalizedPlayer,Penalty.Yards,PosTeamScore,DefTeamScore,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,Timeout_Indicator,Timeout_Team,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,HomeTimeouts_Remaining_Post,AwayTimeouts_Remaining_Post,No_Score_Prob,Opp_Field_Goal_Prob,Opp_Safety_Prob,Opp_Touchdown_Prob,Field_Goal_Prob,Safety_Prob,Touchdown_Prob,ExPoint_Prob,TwoPoint_Prob,ExpPts,EPA,airEPA,yacEPA,Home_WP_pre,Away_WP_pre,Home_WP_post,Away_WP_post,Win_Prob,WPA,airWPA,yacWPA,Season
31/12/17,2017123108,12,2,2,1:15,2,1875,19,DAL,45,55,7,53,0,0,DAL,PHI,"(1:15) (No Huddle, Shotgun) D.Prescott pass incomplete short right to E.Elliott.",1,0,0,0,NA,NA,NA,0,0,NA,Pass,D.Prescott,00-0033077,1,Incomplete Pass,Short,0,0,0,right,0,NA,NA,None,0,NA,NA,E.Elliott,00-0033045,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,3,3,3,3,3,0.557865195,0.040389406,8.29E-04,0.029281484,0.205543466,6.58E-04,0.165433451,0,0,1.448183008,-0.344101153,-0.343352431,-7.49E-04,0.454504734,0.545495266,0.465297272,0.534702728,0.545495266,-0.010792538,-0.010769958,-2.26E-05,2017
31/12/17,2017123108,12,2,3,1:09,2,1869,6,DAL,45,55,7,53,0,1,DAL,PHI,"(1:09) (Shotgun) D.Prescott pass short middle to R.Switzer to PHI 43 for 12 yards (P.Robinson). Penalty on PHI-V.Curry, Defensive Offside, declined.",1,12,0,0,NA,NA,NA,0,0,NA,Pass,D.Prescott,00-0033077,1,Complete,Short,12,0,0,middle,0,NA,NA,None,0,NA,NA,R.Switzer,00-0033562,1,NA,NA,NA,P.Robinson,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,3,3,3,3,3,0.588875176,0.048726879,0.001149523,0.035687116,0.193193341,7.57E-04,0.13161108,0,0,1.104081855,1.069183887,1.069183887,0,0.465297272,0.534702728,0.431240882,0.568759118,0.534702728,0.03405639,0.03405639,0,2017
31/12/17,2017123108,12,2,1,1:04,2,1864,5,PHI,43,43,10,53,0,0,DAL,PHI,(1:04) (Shotgun) D.Prescott pass incomplete deep left to D.Bryant. DAL-J.Cooper was injured during the play.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,D.Prescott,00-0033077,1,Incomplete Pass,Deep,31,0,0,left,0,NA,NA,None,0,NA,NA,D.Bryant,00-0027902,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,3,3,3,3,3,0.454822119,0.028743907,2.14E-04,0.02074966,0.264959229,6.56E-04,0.229854961,0,0,2.173265742,-0.289397053,1.306252148,-1.595649201,0.431240882,0.568759118,0.436550563,0.563449437,0.568759118,-0.005309681,0.043839262,-0.049148942,2017
31/12/17,2017123108,12,2,NA,0:58,1,1858,6,PHI,43,43,0,53,0,0,,NA,Timeout #1 by DAL at 00:58.,1,0,0,0,NA,NA,NA,0,0,NA,Timeout,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,PHI,DAL,1,DAL,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2017
31/12/17,2017123108,12,2,2,0:58,1,1858,0,PHI,43,43,10,43,0,0,DAL,PHI,"(:58) (Shotgun) D.Prescott pass short left to J.Witten to PHI 34 for 9 yards (N.Goode). PENALTY on DAL-B.Bell, Offensive Holding, 10 yards, enforced at PHI 43 - No Play.",1,9,0,0,NA,NA,NA,0,0,NA,No Play,D.Prescott,None,1,Complete,Short,0,0,0,left,0,NA,NA,None,0,NA,NA,J.Witten,None,1,NA,NA,NA,N.Goode,NA,NA,NA,0,NA,NA,0,0,NA,1,DAL,NA,B.Bell,10,0,0,0,0,PHI,DAL,0,None,2,3,2,3,2,0.482070687,0.032689738,3.99E-04,0.023930551,0.268175236,6.83E-04,0.192051073,0,0,1.883868689,-0.565153127,NA,NA,0.436550563,0.563449437,0.454447177,0.545552823,0.563449437,-0.017896614,NA,NA,2017
31/12/17,2017123108,12,2,2,0:51,1,1851,7,DAL,47,53,20,43,0,0,DAL,PHI,(:51) (Shotgun) D.Prescott pass incomplete short left to E.Elliott.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,D.Prescott,00-0033077,1,Incomplete Pass,Short,0,0,0,left,0,NA,NA,None,0,NA,NA,E.Elliott,00-0033045,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,2,3,2,3,2,0.56782922,0.040963982,9.08E-04,0.030365204,0.215071908,6.53E-04,0.144208486,0,0,1.318715562,-0.365772243,-0.367341969,0.001569726,0.454447177,0.545552823,0.465868674,0.534131326,0.545552823,-0.011421497,-0.01146676,4.53E-05,2017
31/12/17,2017123108,12,2,3,0:46,1,1846,5,DAL,47,53,20,51,0,0,DAL,PHI,(:46) (Shotgun) D.Prescott pass short right to J.Witten to PHI 45 for 8 yards (N.Goode).,1,8,0,0,NA,NA,NA,0,0,NA,Pass,D.Prescott,00-0033077,1,Complete,Short,7,1,0,right,0,NA,NA,None,0,NA,NA,J.Witten,00-0022127,1,NA,NA,NA,N.Goode,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,2,3,2,3,2,0.6007034,0.049144136,0.001076811,0.036783725,0.205397871,8.87E-04,0.106006739,0,0,0.952943319,-0.175800218,-0.2144415,0.038641282,0.465868674,0.534131326,0.475255185,0.524744815,0.534131326,-0.009386511,-0.006642553,-0.002743958,2017
31/12/17,2017123108,12,2,NA,0:40,1,1840,6,DAL,47,47,0,51,0,0,,NA,Timeout #1 by PHI at 00:40.,1,0,0,0,NA,NA,NA,0,0,NA,Timeout,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,PHI,DAL,1,PHI,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2017
31/12/17,2017123108,12,2,4,0:39,1,1839,1,PHI,45,45,12,51,0,1,DAL,PHI,"(:39) C.Jones punts 35 yards to PHI 10, Center-L.Ladouceur. K.Barner to PHI 13 for 3 yards (K.Frazier).",1,3,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,K.Barner,NA,K.Frazier,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,2,2,2,2,2,0.617321771,0.047277619,0.001097399,0.03331511,0.236970559,9.32E-04,0.063085953,0,0,0.777143101,-1.154279705,NA,NA,0.475255185,0.524744815,0.512369543,0.487630457,0.524744815,-0.037114358,NA,NA,2017
31/12/17,2017123108,13,2,1,0:31,1,1831,8,PHI,13,87,10,9,0,0,PHI,DAL,(:31) (Shotgun) L.Blount left end to PHI 22 for 9 yards (S.Lee).,1,9,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,L.Blount,00-0027325,1,left,end,NA,None,0,NA,NA,NA,S.Lee,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,2,2,2,2,2,0.763338265,0.045224902,0.004812238,0.032817493,0.08066465,0.000366573,0.072775878,0,0,0.377136604,0.299975911,NA,NA,0.512369543,0.487630457,0.525790156,0.474209844,0.512369543,0.013420612,NA,NA,2017
31/12/17,2017123108,13,2,NA,0:22,1,1822,9,PHI,13,13,0,9,0,0,,NA,Timeout #2 by PHI at 00:22.,1,0,0,0,NA,NA,NA,0,0,NA,Timeout,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,PHI,DAL,1,PHI,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2017
31/12/17,2017123108,13,2,2,0:22,1,1822,0,PHI,22,78,1,20,0,0,PHI,DAL,(:22) (Shotgun) N.Sudfeld pass short left to L.Blount to PHI 33 for 11 yards (T.Charlton).,1,11,0,0,NA,NA,NA,0,0,NA,Pass,N.Sudfeld,00-0032792,1,Complete,Short,-6,17,0,left,0,NA,NA,None,0,NA,NA,L.Blount,00-0027325,1,NA,NA,NA,T.Charlton,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,1,1,2,1,2,0.745140168,0.03836025,0.001727471,0.026477327,0.083744402,4.19E-04,0.104131104,0,0,0.677112515,0.289452714,-0.558770342,0.848223057,0.525790156,0.474209844,0.538905536,0.461094464,0.525790156,0.01311538,-0.017301714,0.030417094,2017
31/12/17,2017123108,13,2,NA,0:14,1,1814,8,PHI,22,22,0,20,0,NA,,NA,Timeout #3 by PHI at 00:14.,1,0,0,0,NA,NA,NA,0,0,NA,Timeout,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,PHI,DAL,1,PHI,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2017
31/12/17,2017123108,13,2,1,0:14,1,1814,0,PHI,33,67,10,20,0,0,PHI,DAL,(:14) (Shotgun) N.Sudfeld pass short left to N.Agholor to PHI 33 for no gain (B.Jones).,1,0,0,0,NA,NA,NA,0,0,NA,Pass,N.Sudfeld,00-0032792,1,Complete,Short,0,0,0,left,0,NA,NA,None,0,NA,NA,N.Agholor,00-0031549,1,NA,NA,NA,B.Jones,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,0,0,2,0,2,0.677536098,0.036299233,0.001153403,0.026246447,0.136876157,4.71E-04,0.121417815,0,0,0.966565229,-1.781563705,-1.781563705,0,0.538905536,0.461094464,0.482654023,0.517345977,0.538905536,-0.056251512,-0.056251512,0,2017
31/12/17,2017123108,13,2,NA,0:00,0,1800,14,PHI,33,33,0,20,0,0,,NA,END QUARTER 2,1,0,0,0,NA,NA,NA,0,0,NA,Quarter End,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,PHI,DAL,0,None,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2017
31/12/17,2017123108,14,3,NA,15:00,15,1800,0,PHI,35,35,0,0,0,NA,DAL,PHI,J.Elliott kicks 56 yards from PHI 35 to DAL 9. R.Switzer ran ob at DAL 23 for 14 yards (C.Graham).,1,14,0,0,NA,NA,NA,0,0,NA,Kickoff,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,C.Graham,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,3,3,3,3,3,0.00137368,0.16263151,0.004440726,0.254178634,0.233081174,0.003655713,0.340638564,0,0,0.814998476,-0.192883187,NA,NA,0.482654023,0.517345977,0.488890386,0.511109614,0.517345977,-0.006236363,NA,NA,2017
31/12/17,2017123108,14,3,1,14:52,15,1792,8,DAL,23,77,10,25,0,1,DAL,PHI,(14:52) E.Elliott right end pushed ob at DAL 48 for 25 yards (J.Watkins).,1,25,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,E.Elliott,00-0033045,1,right,end,NA,None,0,NA,NA,NA,J.Watkins,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,3,3,3,3,3,0.001473498,0.169406176,0.00521922,0.264764369,0.225417437,0.003632913,0.330086386,0,0,0.622115289,2.178068048,NA,NA,0.488890386,0.511109614,0.419393445,0.580606555,0.511109614,0.069496941,NA,NA,2017
31/12/17,2017123108,14,3,1,14:15,15,1755,37,DAL,48,52,10,28,0,0,DAL,PHI,(14:15) E.Elliott up the middle to PHI 49 for 3 yards (C.Long; K.Grugier-Hill).,1,3,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,E.Elliott,00-0033045,1,middle,NA,NA,None,0,NA,NA,NA,C.Long,K.Grugier-Hill,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,3,3,3,3,3,9.67E-04,0.091940891,6.25E-04,0.142967268,0.312182407,0.003548525,0.447768985,0,0,2.800183336,-0.225142392,NA,NA,0.419393445,0.580606555,0.427847248,0.572152752,0.580606555,-0.008453803,NA,NA,2017
31/12/17,2017123108,14,3,2,13:35,14,1715,40,PHI,49,49,7,28,0,0,DAL,PHI,(13:35) (Shotgun) D.Prescott pass incomplete deep right to T.Williams.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,D.Prescott,00-0033077,1,Incomplete Pass,Deep,34,0,0,right,0,NA,NA,None,0,NA,NA,T.Williams,00-0030542,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,3,3,3,3,3,0.001126835,0.096922853,7.88E-04,0.151069251,0.326718767,0.003780998,0.419593173,0,0,2.575040944,-0.883607035,1.961569523,-2.845176558,0.427847248,0.572152752,0.457094406,0.542905594,0.572152752,-0.029247158,0.068852849,-0.098100006,2017
31/12/17,2017123108,14,3,3,13:30,14,1710,5,PHI,49,49,7,28,0,0,DAL,PHI,(13:30) (Shotgun) D.Prescott pass incomplete short left to R.Switzer [V.Curry].,1,0,0,0,NA,NA,NA,0,0,NA,Pass,D.Prescott,00-0033077,1,Incomplete Pass,Short,10,0,1,left,0,NA,NA,None,0,NA,NA,R.Switzer,00-0033562,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,3,3,3,3,3,0.001253887,0.12192349,0.001178269,0.193184062,0.335564912,0.004622609,0.342272771,0,0,1.69143391,-1.668511176,1.924090713,-3.59260189,0.457094406,0.542905594,0.509966368,0.490033632,0.542905594,-0.052871962,0.064967589,-0.117839551,2017
31/12/17,2017123108,14,3,4,13:25,14,1705,5,PHI,49,49,7,28,0,1,DAL,PHI,"(13:25) C.Jones punts 49 yards to end zone, Center-L.Ladouceur, Touchback.",1,0,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,Touchback,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,3,3,3,3,3,0.001699564,0.178358568,0.002288516,0.272355687,0.32883553,0.006535253,0.209926883,0,0,0.022922733,-0.378067699,NA,NA,0.509966368,0.490033632,0.500187316,0.499812684,0.490033632,0.009779052,NA,NA,2017
31/12/17,2017123108,15,3,1,13:16,14,1696,9,PHI,20,80,10,6,0,0,PHI,DAL,(13:16) (Shotgun) N.Sudfeld pass short right to B.Celek to PHI 26 for 6 yards (K.Frazier).,1,6,0,0,NA,NA,NA,0,0,NA,Pass,N.Sudfeld,00-0032792,1,Complete,Short,5,1,0,right,0,NA,NA,None,0,NA,NA,B.Celek,00-0025549,1,NA,NA,NA,K.Frazier,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,3,3,3,3,3,0.002288649,0.179014114,0.006601936,0.278888173,0.214240736,0.003575713,0.31539068,0,0,0.355144966,0.312665869,0.084547029,0.22811884,0.500187316,0.499812684,0.509088297,0.490911703,0.500187316,0.008900981,0.002501656,0.006399325,2017
31/12/17,2017123108,15,3,2,12:39,13,1659,37,PHI,26,74,4,6,0,0,PHI,DAL,(12:39) (Shotgun) C.Clement up the middle to PHI 26 for no gain (L.Neal).,1,0,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,C.Clement,00-0033725,1,middle,NA,NA,None,0,NA,NA,NA,L.Neal,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,3,3,3,3,3,0.002486585,0.172058424,0.004250734,0.262942931,0.213760431,0.003939893,0.340561002,0,0,0.667810835,-0.892622063,NA,NA,0.509088297,0.490911703,0.479908614,0.520091386,0.509088297,-0.029179683,NA,NA,2017
31/12/17,2017123108,15,3,3,11:53,12,1613,46,PHI,26,74,4,-8,0,0,PHI,DAL,(11:53) (Shotgun) N.Sudfeld sacked at PHI 12 for -14 yards (A.Brown).,1,-14,0,0,NA,NA,NA,0,0,NA,Sack,NA,00-0032792,0,NA,NA,0,0,1,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,A.Brown,NA,NA,NA,0,NA,NA,1,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,3,3,3,3,3,0.002920378,0.206613705,0.005743928,0.312717405,0.172259085,0.003891233,0.295854266,0,0,-0.224811228,-3.026700748,NA,NA,0.479908614,0.520091386,0.379140052,0.620859948,0.479908614,-0.100768562,NA,NA,2017
31/12/17,2017123108,15,3,4,11:09,12,1569,44,PHI,12,88,18,-8,0,1,PHI,DAL,"(11:09) D.Jones punts 41 yards to DAL 47, Center-R.Lovato, fair catch by R.Switzer. PENALTY on DAL-D.Wilson, Offensive Holding, 10 yards, enforced at DAL 47.",1,0,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,Fair Catch,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,1,DAL,NA,D.Wilson,10,0,0,0,0,PHI,DAL,0,None,3,3,3,3,3,0.003482969,0.33245418,0.011814685,0.471253313,0.044681355,0.003997085,0.132316413,0,0,-3.251511976,1.269334989,NA,NA,0.379140052,0.620859948,0.4503686,0.5496314,0.379140052,0.071228548,NA,NA,2017
31/12/17,2017123108,16,3,1,11:02,12,1562,7,DAL,37,63,10,4,0,0,DAL,PHI,(11:02) (Shotgun) E.Elliott left guard to DAL 41 for 4 yards (C.Long).,1,4,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,E.Elliott,00-0033045,1,left,guard,NA,None,0,NA,NA,NA,C.Long,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,3,3,3,3,3,0.002757131,0.121831038,0.001605575,0.188370654,0.277609729,0.003626892,0.404198979,0,0,1.982176986,-0.087774032,NA,NA,0.4503686,0.5496314,0.453705077,0.546294923,0.5496314,-0.003336477,NA,NA,2017
31/12/17,2017123108,16,3,2,10:30,11,1530,32,DAL,41,59,6,3,0,0,DAL,PHI,(10:30) E.Elliott right end to DAL 40 for -1 yards (N.Gerry; C.Long).,1,-1,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,E.Elliott,00-0033045,1,right,end,NA,None,0,NA,NA,NA,N.Gerry,C.Long,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,3,3,3,3,3,0.003029653,0.124226296,0.001590042,0.191213139,0.282838838,0.003895368,0.393206665,0,0,1.894402955,-1.102580309,NA,NA,0.453705077,0.546294923,0.490186599,0.509813401,0.546294923,-0.036481523,NA,NA,2017
31/12/17,2017123108,16,3,3,9:47,10,1487,43,DAL,40,60,7,3,0,0,DAL,PHI,(9:47) (Shotgun) D.Prescott pass incomplete short middle to D.Bryant (P.Robinson).,1,0,0,0,NA,NA,NA,0,0,NA,Pass,D.Prescott,00-0033077,1,Incomplete Pass,Short,6,0,0,middle,0,NA,NA,None,0,NA,NA,D.Bryant,00-0027902,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,3,3,3,3,3,0.003866885,0.160599562,0.002470885,0.248861617,0.26148295,0.004576227,0.318141874,0,0,0.791822645,-1.768911055,-0.576956702,-1.191954353,0.490186599,0.509813401,0.546922006,0.453077994,0.509813401,-0.056735407,-0.018541131,-0.038194275,2017
31/12/17,2017123108,16,3,4,9:40,10,1480,7,DAL,40,60,7,3,0,1,DAL,PHI,"(9:40) C.Jones punts 48 yards to PHI 12, Center-L.Ladouceur. K.Barner MUFFS catch, touched at PHI 7, and recovers at PHI 3. K.Barner to PHI 3 for no gain (B.Jones).",1,0,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,K.Barner,NA,B.Jones,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,3,3,3,3,3,0.004835739,0.229132756,0.003809674,0.342402109,0.198350626,0.006118314,0.215350781,0,0,-0.97708841,2.212794863,NA,NA,0.546922006,0.453077994,0.444495803,0.555504197,0.453077994,0.102426203,NA,NA,2017
31/12/17,2017123108,17,3,1,9:31,10,1471,9,PHI,3,97,10,3,0,0,PHI,DAL,(9:31) W.Smallwood left guard to PHI 6 for 3 yards (A.Brown).,1,3,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,W.Smallwood,00-0032782,1,left,guard,NA,None,0,NA,NA,NA,A.Brown,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,3,3,3,3,3,0.007208736,0.232251423,0.023843846,0.359653991,0.149361509,0.00310691,0.224573586,0,0,-1.235706453,-0.279123626,NA,NA,0.444495803,0.555504197,0.434603241,0.565396759,0.444495803,-0.009892562,NA,NA,2017
31/12/17,2017123108,17,3,2,8:57,9,1437,34,PHI,6,94,7,8,0,0,PHI,DAL,(8:57) (Shotgun) N.Sudfeld pass short middle to B.Celek to PHI 11 for 5 yards (J.Smith).,1,5,0,0,NA,NA,NA,0,0,NA,Pass,N.Sudfeld,00-0032792,1,Complete,Short,4,1,0,middle,0,NA,NA,None,0,NA,NA,B.Celek,00-0025549,1,NA,NA,NA,J.Smith,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,3,3,3,3,3,0.007937713,0.24707867,0.017498944,0.377318456,0.132806212,0.00346113,0.213898874,0,0,-1.514830079,0.404043899,0.039473342,0.364570558,0.434603241,0.565396759,0.458263658,0.541736342,0.434603241,0.023660417,0.001172007,0.02248841,2017
31/12/17,2017123108,17,3,NA,8:11,9,1391,46,PHI,6,6,0,8,0,0,,NA,Timeout #1 by PHI at 08:11.,1,0,0,0,NA,NA,NA,0,0,NA,Timeout,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,PHI,DAL,1,PHI,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2017
31/12/17,2017123108,17,3,3,8:11,9,1391,0,PHI,11,89,2,11,0,1,PHI,DAL,(8:11) W.Smallwood left guard to PHI 14 for 3 yards (L.Neal; A.Brown).,1,3,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,W.Smallwood,00-0032782,1,left,guard,NA,None,0,NA,NA,NA,L.Neal,A.Brown,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,2,2,3,2,3,0.008491882,0.247362217,0.01288143,0.35952313,0.103418901,0.002957708,0.265364732,0,0,-1.11078618,0.976593328,NA,NA,0.458263658,0.541736342,0.489170448,0.510829552,0.458263658,0.03090679,NA,NA,2017
31/12/17,2017123108,17,3,1,7:30,8,1350,41,PHI,14,86,10,12,0,0,PHI,DAL,(7:30) (Shotgun) N.Sudfeld pass short right to M.Johnson to PHI 15 for 1 yard (J.Lewis).,1,1,0,0,NA,NA,NA,0,0,NA,Pass,N.Sudfeld,00-0032792,1,Complete,Short,-3,4,0,right,0,NA,NA,None,0,NA,NA,M.Johnson,00-0032980,1,NA,NA,NA,J.Lewis,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,2,2,3,2,3,0.010124185,0.196107719,0.01033992,0.301807476,0.191726029,0.003395661,0.286499009,0,0,-0.134192853,-0.607792503,-1.180386514,0.572594011,0.489170448,0.510829552,0.468327596,0.531672404,0.489170448,-0.020842852,-0.038790131,0.017947279,2017
31/12/17,2017123108,17,3,2,6:47,7,1307,43,PHI,15,85,9,50,0,0,PHI,DAL,(6:47) N.Sudfeld pass short left to M.Johnson to PHI 21 for 6 yards (A.Brown).,1,6,0,0,NA,NA,NA,0,0,NA,Pass,N.Sudfeld,00-0032792,1,Complete,Short,5,1,0,left,0,NA,NA,None,0,NA,NA,M.Johnson,00-0032980,1,NA,NA,NA,A.Brown,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PHI,DAL,0,None,2,2,3,2,3,0.011889013,0.218517157,0.010436392,0.334533721,0.169430834,0.003693546,0.251499337,0,0,-0.741985356,0.339834583,0.042036584,0.297797999,0.468327596,0.531672404,0.478373035,0.521626965,0.468327596,0.010045439,0.001233924,0.008811515,2017
